date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-13 00:00:00,330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,2007,0,6544 18th Ave SW,Seattle,WA 98106,USA
2014-05-14 00:00:00,385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,1947,1988,10037 Interlake Ave N,Seattle,WA 98133,USA
2014-05-14 00:00:00,306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,2007,0,353 N 105th St,Seattle,WA 98133,USA
2014-05-14 00:00:00,546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,1921,0,7730 33rd Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,1958,0,3446 77th Ave SE,Mercer Island,WA 98040,USA
2014-05-14 00:00:00,542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009,3810 145th Ave SE,Bellevue,WA 98006,USA
2014-05-14 00:00:00,800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,1109 32nd Ave,Seattle,WA 98122,USA
2014-05-14 00:00:00,620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,7558 32nd Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,1911,1979,921 S 223rd St,Des Moines,WA 98198,USA
2014-05-14 00:00:00,740000.0,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,1984,0,28511 10th Ave S,Federal Way,WA 98003,USA
2014-05-14 00:00:00,345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,1984,0,14319 165th Pl SE,Renton,WA 98059,USA
2014-05-14 00:00:00,510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,1986,0,721 222nd Pl NE,Sammamish,WA 98074,USA
2014-05-14 00:00:00,530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,1974,0,404 SW 197th St,Normandy Park,WA 98166,USA
2014-05-14 00:00:00,155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,1952,1998,475-547 Monroe Ave NE,Renton,WA 98056,USA
2014-05-14 00:00:00,266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,1986,0,26205 119th Dr SE,Kent,WA 98030,USA
2014-05-14 00:00:00,257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0,200 Pike St SE,Auburn,WA 98002,USA
2014-05-14 00:00:00,265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,1998,2006,11549 SE 319th Pl,Auburn,WA 98092,USA
2014-05-14 00:00:00,372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,1951,1994,4607 SW Cloverdale St,Seattle,WA 98136,USA
2014-05-14 00:00:00,337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,1956,2001,6000-6048 22nd Ave S,Seattle,WA 98108,USA
2014-05-14 00:00:00,582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,1994,4254 33rd Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,1965,0,8622 NE 139th St,Kirkland,WA 98034,USA
2014-05-14 00:00:00,405100.0,2.0,1.0,840,3522,1.0,0,0,3,840,0,1947,2012,2901 W Elmore St,Seattle,WA 98199,USA
2014-05-14 00:00:00,372977.0,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,1953,0,18527 Kenlake Pl NE,Kenmore,WA 98028,USA
2014-05-14 00:00:00,538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,1904,0,6917 28th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,1400000.0,3.0,2.5,2550,7200,2.0,0,2,3,2550,0,1981,2013,316 Lake Washington Blvd S,Seattle,WA 98144,USA
2014-05-14 00:00:00,317000.0,3.0,2.5,1840,5011,2.0,0,0,3,1840,0,2012,1912,21560 SE 275th Ct,Maple Valley,WA 98038,USA
2014-05-14 00:00:00,702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,1926,0,2145 N 88th St,Seattle,WA 98103,USA
2014-05-14 00:00:00,565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,1989,0,13547 SE 83rd St,Newcastle,WA 98059,USA
2014-05-14 00:00:00,723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,2004,2003,2363 30th Ave NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,766950.0,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,1992,0,15905 Saybrook Dr NE,Woodinville,WA 98077,USA
2014-05-14 00:00:00,682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,1903,0,322 16th Ave,Seattle,WA 98122,USA
2014-05-14 00:00:00,325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,1990,0,11909 SE 228th Pl,Kent,WA 98031,USA
2014-05-14 00:00:00,543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014,14836 Densmore Ave N,Shoreline,WA 98133,USA
2014-05-14 00:00:00,525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,1924,2011,7557 35th Ave NE,Seattle,WA 98115,USA
2014-05-14 00:00:00,364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,1957,2001,16501-16515 Carlyle Hall Rd N,Shoreline,WA 98133,USA
2014-05-14 00:00:00,394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,1955,2005,8715 17th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,1995,0,1522 55th Ct SE,Auburn,WA 98092,USA
2014-05-14 00:00:00,339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,1906,1990,1807 17th Ave S,Seattle,WA 98144,USA
2014-05-14 00:00:00,486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,1978,0,5242 336th Ave SE,Fall City,WA 98024,USA
2014-05-14 00:00:00,160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,1963,0,27204 116th Pl SE,Kent,WA 98030,USA
2014-05-14 00:00:00,930000.0,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,1954,2005,1456 NW 185th St,Shoreline,WA 98177,USA
2014-05-14 00:00:00,139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,1978,0,33610 51st Ave S,Auburn,WA 98001,USA
2014-05-14 00:00:00,562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,1957,2001,920 163rd Ave SE,Bellevue,WA 98008,USA
2014-05-14 00:00:00,299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,1950,1983,1400 S 359th St,Federal Way,WA 98003,USA
2014-05-14 00:00:00,511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,2005,0,14800-14822 88th Ave NE,Kenmore,WA 98028,USA
2014-05-14 00:00:00,499000.0,3.0,2.0,2090,42689,1.5,0,0,3,2090,0,1959,1998,30004 SE Lake Retreat S Dr,Ravensdale,WA 98051,USA
2014-05-14 00:00:00,356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,1980,0,14937 57th Ave S,Tukwila,WA 98168,USA
2014-05-14 00:00:00,470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0,14923 280th Pl NE,Duvall,WA 98019,USA
2014-05-14 00:00:00,715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,1941,0,3305 39th Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,1120000.0,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,1988,2000,14235 160th Ave NE,Woodinville,WA 98072,USA
2014-05-14 00:00:00,458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940,2001,2000 NE 113th St,Seattle,WA 98125,USA
2014-05-14 00:00:00,966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,2008,0,2033 211th Pl SE,Sammamish,WA 98075,USA
2014-05-14 00:00:00,305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,14244 140th Ave SE,Renton,WA 98059,USA
2014-05-14 00:00:00,543000.0,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,1992,0,11400-11598 SE 114th Pl,Issaquah,WA 98027,USA
2014-05-14 00:00:00,340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0,504 Shelton Ct NE,Renton,WA 98056,USA
2014-05-14 00:00:00,633100.0,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,1993,0,26021 NE 25th St,Redmond,WA 98053,USA
2014-05-14 00:00:00,310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952,2008,1909 N 195th St,Shoreline,WA 98133,USA
2014-05-14 00:00:00,349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005,0,3755 S 168th St,SeaTac,WA 98188,USA
2014-05-14 00:00:00,267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985,16824 11th Pl NE,Shoreline,WA 98155,USA
2014-05-14 00:00:00,234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975,0,10872 SE 318th Pl,Auburn,WA 98092,USA
2014-05-14 00:00:00,740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,2000,0,13622 NE 136th Pl,Kirkland,WA 98034,USA
2014-05-14 00:00:00,607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998,3047 21st Ave W,Seattle,WA 98199,USA
2014-05-14 00:00:00,223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0,16 R Pl NE,Auburn,WA 98002,USA
2014-05-14 00:00:00,400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918,1974,6520-6588 8th Ave NW,Seattle,WA 98117,USA
2014-05-14 00:00:00,802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986,0,6133 147th Pl NE,Redmond,WA 98052,USA
2014-05-14 00:00:00,253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006,0,24217 181st Pl SE,Covington,WA 98042,USA
2014-05-14 00:00:00,1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955,2009,10441 SE 24th Pl,Bellevue,WA 98004,USA
2014-05-14 00:00:00,300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946,0,2559 NE 98th St,Seattle,WA 98115,USA
2014-05-14 00:00:00,625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966,0,15924 NE 53rd St,Redmond,WA 98052,USA
2014-05-14 00:00:00,707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,26054 SE 23rd Pl,Sammamish,WA 98075,USA
2014-05-14 00:00:00,950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,5491 175th Pl SE,Bellevue,WA 98006,USA
2014-05-14 00:00:00,420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999,0,4620 Kennedy Ave SE,Auburn,WA 98092,USA
2014-05-14 00:00:00,498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,12901 NE 136th St,Kirkland,WA 98034,USA
2014-05-14 00:00:00,450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA
2014-05-14 00:00:00,955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,7590 86th Ave SE,Mercer Island,WA 98040,USA
2014-05-14 00:00:00,215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,4036 S 119th St,Tukwila,WA 98168,USA
2014-05-14 00:00:00,437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA
2014-05-14 00:00:00,773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,1458-1462 29th Pl NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,1222500.0,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0,4531 205th Pl NE,Sammamish,WA 98074,USA
2014-05-15 00:00:00,256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,833 SW 361st St,Federal Way,WA 98023,USA
2014-05-15 00:00:00,592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,24231 NE 5th Pl,Sammamish,WA 98074,USA
2014-05-15 00:00:00,252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,12902 SE 158th Pl,Renton,WA 98058,USA
2014-05-15 00:00:00,370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,12713 SE 302nd St,Auburn,WA 98092,USA
2014-05-15 00:00:00,465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,16231 NE 29th St,Bellevue,WA 98008,USA
2014-05-15 00:00:00,185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,12208 20th Ave S,Seattle,WA 98168,USA
2014-05-15 00:00:00,582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,21023-21029 NE 42nd St,Sammamish,WA 98074,USA
2014-05-15 00:00:00,245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,12145 SE 260th Pl,Kent,WA 98030,USA
2014-05-15 00:00:00,302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,1001 Whitman Ct NE,Renton,WA 98059,USA
2014-05-15 00:00:00,451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971,4137 48th Ave SW,Seattle,WA 98116,USA
2014-05-15 00:00:00,250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,19415 107th Ave SE,Renton,WA 98055,USA
2014-05-15 00:00:00,255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,1422 S 282nd Pl,Federal Way,WA 98003,USA
2014-05-15 00:00:00,840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA
2014-05-15 00:00:00,190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,29611 21st Ave S,Federal Way,WA 98003,USA
2014-05-15 00:00:00,349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,11515 4th Ave NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,5212 Wallingford Ave N,Seattle,WA 98103,USA
2014-05-15 00:00:00,300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,18218 Evanston Ave N,Shoreline,WA 98133,USA
2014-05-15 00:00:00,455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA
2014-05-15 00:00:00,335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991,0,4446 S 160th St,Tukwila,WA 98188,USA
2014-05-15 00:00:00,197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,4531 S Lucile St,Seattle,WA 98118,USA
2014-05-15 00:00:00,412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,5419 156th Ave NE,Redmond,WA 98052,USA
2014-05-15 00:00:00,395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,1323 145th Ave SE,Bellevue,WA 98007,USA
2014-05-15 00:00:00,342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,8121 NE 147th Pl,Kenmore,WA 98028,USA
2014-05-15 00:00:00,749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985,0,17013 NE 133rd St,Redmond,WA 98052,USA
2014-05-15 00:00:00,316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA
2014-05-15 00:00:00,390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,15839 84th Ave NE,Kenmore,WA 98028,USA
2014-05-15 00:00:00,225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,3311 SE 17th St,Renton,WA 98058,USA
2014-05-15 00:00:00,550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0,4216 232nd Ave NE,Redmond,WA 98053,USA
2014-05-15 00:00:00,280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,1959,1989,13219 424th Ave SE,North Bend,WA 98045,USA
2014-05-15 00:00:00,1255000.0,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA
2014-05-15 00:00:00,575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,1106 25th Ave E,Seattle,WA 98112,USA
2014-05-15 00:00:00,1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA
2014-05-15 00:00:00,585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,309 N 46th St,Seattle,WA 98103,USA
2014-05-15 00:00:00,620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA
2014-05-15 00:00:00,204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,29031 40th Ave S,Auburn,WA 98001,USA
2014-05-15 00:00:00,695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA
2014-05-15 00:00:00,689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,2145 N 178th St,Shoreline,WA 98133,USA
2014-05-15 00:00:00,475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004,11738 1st Ave NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,26516 235th Ave SE,Maple Valley,WA 98038,USA
2014-05-15 00:00:00,2100000.0,4.0,1.75,3550,19865,2.0,0,0,3,3550,0,1962,2002,7822 NE 14th St,Medina,WA 98039,USA
2014-05-15 00:00:00,790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,1922 35th Ave W,Seattle,WA 98199,USA
2014-05-15 00:00:00,350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,Duvall,WA 98019,USA
2014-05-15 00:00:00,695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,1315 232nd Pl NE,Sammamish,WA 98074,USA
2014-05-15 00:00:00,263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,35219 26th Ct S,Federal Way,WA 98003,USA
2014-05-15 00:00:00,400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA
2014-05-15 00:00:00,525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,USA
2014-05-15 00:00:00,349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,USA
2014-05-15 00:00:00,1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA
2014-05-15 00:00:00,744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,4103 SW Kenyon St,Seattle,WA 98136,USA
2014-05-15 00:00:00,312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,7558 19th Ave SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
2014-05-15 00:00:00,495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA
2014-05-15 00:00:00,580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,USA
2014-05-15 00:00:00,640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,8600-8698 30th Ave NE,Seattle,WA 98115,USA
2014-05-15 00:00:00,417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,USA
2014-05-15 00:00:00,174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,USA
2014-05-15 00:00:00,295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA
2014-05-15 00:00:00,839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,USA
2014-05-15 00:00:00,343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,2816 SW 110th Pl,Seattle,WA 98146,USA
2014-05-15 00:00:00,467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,1946,0,12033 Dayton Ave N,Seattle,WA 98133,USA
2014-05-15 00:00:00,512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,1997,0,4530 48th Ave SW,Seattle,WA 98116,USA
2014-05-15 00:00:00,575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,1979,2014,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,USA
2014-05-15 00:00:00,465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,1924,2013,12215 Dayton Ave N,Seattle,WA 98133,USA
2014-05-15 00:00:00,270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010,17620 SE 121st Pl,Renton,WA 98059,USA
2014-05-15 00:00:00,340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994,2419 SW Barton St,Seattle,WA 98106,USA
2014-05-15 00:00:00,765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,1999,0,170 Mt Quay Dr NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,1995,0,4417 47th Ave S,Seattle,WA 98118,USA
2014-05-15 00:00:00,803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,2004,2003,19107 NE 64th Way,Redmond,WA 98052,USA
2014-05-15 00:00:00,344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,2007,0,12331 A 10th Pl NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,2013,1923,19601-19853 Newport Way NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,USA
2014-05-15 00:00:00,312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,2009,0,5021 Delridge Way SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,USA
2014-05-15 00:00:00,914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923,25707 SE 30th St,Sammamish,WA 98075,USA
2014-05-15 00:00:00,819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,2013,1923,8024 117th Pl SE,Newcastle,WA 98056,USA
2014-05-16 00:00:00,252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,1985,0,13105 SE 277th Pl,Kent,WA 98030,USA
2014-05-16 00:00:00,437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,1992,0,12711 470th Ave SE,North Bend,WA 98045,USA
2014-05-16 00:00:00,350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,1942,1999,6849 26th Ave NE,Seattle,WA 98115,USA
2014-05-16 00:00:00,619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA
2014-05-16 00:00:00,408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990,0,8124 24th Ave SW,Seattle,WA 98106,USA
2014-05-16 00:00:00,451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,1926,2003,4042 34th Ave SW,Seattle,WA 98126,USA
2014-05-16 00:00:00,317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0,16703 133rd Pl SE,Renton,WA 98058,USA
2014-05-16 00:00:00,799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005,0,2561 NE 85th St,Seattle,WA 98115,USA
2014-05-16 00:00:00,720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947,1988,10835 41st Ave SW,Seattle,WA 98146,USA
2014-05-16 00:00:00,490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003,1746 NW 60th St,Seattle,WA 98107,USA
2014-05-16 00:00:00,239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014,401 SW 322nd St,Federal Way,WA 98023,USA
